a2672316.421332
Narit-cm 23/07/2026 16:40:13 23/07/2026 16:42:13 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .p Analog 0 	532.000 .p Analog StErr 0 	532.000 .p Photon Counting 0 	532.000 .p PC StErr 0 	0.000 .o Overflow Info 0 
6.02876	0.00102703	1.23282	0.144868	0
6.02669	0.00101419	1.38276	0.150989	0
6.02559	0.0010365	1.21616	0.142147	0
6.02649	0.000994015	1.06622	0.131605	0
6.02644	0.000999009	1.31612	0.147588	0
6.02657	0.00106439	1.53269	0.161871	0
6.02564	0.00101795	1.16618	0.137386	0
6.02459	0.000997063	1.24948	0.143848	0
6.02578	0.000985323	1.16618	0.137386	0
6.02593	0.000997906	1.4494	0.152689	0
6.02544	0.000989345	1.24948	0.142147	0
6.02716	0.00102515	1.3661	0.15575	0
6.02892	0.00105946	1.34944	0.149289	0
6.02815	0.00103896	1.34944	0.147248	0
6.02575	0.00100822	1.14952	0.140447	0
6.02636	0.00102988	1.14952	0.136366	0
6.02763	0.000997258	1.38276	0.150989	0
6.02666	0.00100997	1.14952	0.136366	0
6.02641	0.0010173	1.38276	0.149289	0
6.027	0.00102204	1.43274	0.151669	0
6.02892	0.00102898	1.49938	0.15677	0
6.02775	0.0010472	1.34944	0.150989	0
6.02747	0.00103079	1.43274	0.15541	0
6.02785	0.00104837	1.24948	0.145888	0
6.02681	0.00100997	1.38276	0.152689	0
6.02678	0.00105174	1.26614	0.144868	0
6.02586	0.000994339	1.18284	0.138407	0
6.02498	0.00102424	1.34944	0.149289	0
6.02742	0.00105713	1.56601	0.160171	0
6.02762	0.00100705	1.21616	0.140107	0
6.0247	0.00100102	1.1995	0.139087	0
6.02634	0.00102041	1.48272	0.15439	0
6.02722	0.00104234	1.26614	0.142827	0
6.02644	0.00102268	1.24948	0.145888	0
6.0252	0.00102872	1.43274	0.151669	0
6.02655	0.00101814	1.39942	0.149969	0
6.02698	0.000993107	1.08288	0.132625	0
6.02547	0.00101814	1.34944	0.150989	0
6.02681	0.00102184	1.33278	0.148268	0
6.02791	0.00101231	1.1995	0.141127	0
6.0269	0.00104454	1.34944	0.150989	0
6.02657	0.00103053	1.2828	0.143848	0
6.02595	0.000979226	1.39942	0.149969	0
6.02699	0.00100705	1.23282	0.143167	0
6.02732	0.00098208	1.1162	0.134326	0
6.02592	0.000989539	1.1995	0.139087	0
6.02503	0.000997842	1.01624	0.128545	0
6.02546	0.00100115	1.08288	0.134666	0
6.02619	0.000980977	1.1162	0.134326	0
6.02568	0.000990836	1.33278	0.146568	0
6.02685	0.00100147	1.29946	0.148608	0
6.02842	0.00106828	1.29946	0.152349	0
6.02688	0.00101497	1.2828	0.147588	0
6.02432	0.00103228	1.21616	0.142147	0
6.02504	0.000984415	1.2828	0.143848	0
6.026	0.00104779	1.1162	0.136366	0
6.0261	0.00104792	1.23282	0.143167	0
6.02589	0.00100433	1.08288	0.132625	0
6.02555	0.00102035	1.13286	0.139427	0
6.02584	0.00100024	1.21616	0.142147	0
6.02726	0.000987399	1.14952	0.136366	0
6.02607	0.00101964	1.14952	0.138407	0
6.02591	0.000991355	1.26614	0.144868	0
6.02744	0.00104325	1.48272	0.15439	0
6.02641	0.00101659	1.41608	0.152689	0
6.02536	0.00101328	0.949604	0.124464	0
6.02601	0.000983831	1.06622	0.133646	0
6.0272	0.000994534	1.24948	0.142147	0
6.02838	0.00101905	1.43274	0.151669	0
6.02707	0.00102139	0.966264	0.125484	0
6.02509	0.000970405	0.999584	0.127524	0
6.02654	0.00101172	1.1995	0.146908	0
6.02672	0.00102067	1.31612	0.147588	0
6.02583	0.000992458	1.08288	0.134666	0
6.02653	0.000982729	1.2828	0.145888	0
6.02762	0.00104565	1.46606	0.15711	0
6.02717	0.00101347	1.34944	0.147248	0
6.02608	0.00102638	1.1162	0.140447	0
6.02559	0.000999593	1.21616	0.140107	0
6.02653	0.00106841	1.46606	0.15507	0
6.02643	0.00102028	1.29946	0.144868	0
6.02653	0.00103274	1.46606	0.15507	0
6.02637	0.00102593	1.26614	0.144868	0
6.02616	0.00100867	1.24948	0.143848	0
6.02709	0.000996544	1.38276	0.149289	0
6.02762	0.00101445	1.34944	0.147248	0
6.02587	0.00100491	1.26614	0.144868	0
6.02609	0.00100919	1.4494	0.152689	0
6.02806	0.00102619	1.26614	0.144868	0
6.02756	0.00105421	1.4494	0.15609	0
6.02761	0.00105972	1.29946	0.146568	0
6.02728	0.00101068	1.29946	0.146568	0
6.02742	0.00101879	1.48272	0.15779	0
6.02826	0.00106673	1.29946	0.144868	0
6.02651	0.00103488	1.21616	0.140107	0
6.02567	0.000982988	1.06622	0.135686	0
6.02756	0.00100569	1.24948	0.147928	0
6.02776	0.00103858	1.39942	0.15541	0
6.02643	0.00103611	1.34944	0.147248	0
6.02685	0.00105006	1.3661	0.150309	0
6.02743	0.00103838	1.39942	0.152009	0
6.02654	0.000982988	1.31612	0.145548	0
6.02604	0.00099382	1.43274	0.153709	0
6.02819	0.00102035	1.18284	0.140447	0
6.02743	0.00101295	1.08288	0.134666	0
6.02623	0.00102106	1.33278	0.148268	0
6.02774	0.00106543	1.2828	0.145888	0
6.02853	0.00105057	1.2828	0.145888	0
6.02714	0.00106718	1.29946	0.146568	0
6.02695	0.00107548	1.24948	0.143848	0
6.02648	0.00104532	1.21616	0.140107	0
6.02689	0.000995636	1.39942	0.152009	0
6.02686	0.00101146	1.48272	0.15609	0
6.02613	0.000997128	0.882965	0.120043	0
6.02691	0.00102852	1.41608	0.152689	0
6.02868	0.00104824	1.41608	0.150989	0
6.02767	0.00105246	1.46606	0.15711	0
6.02664	0.00104999	1.16618	0.145208	0
6.02704	0.00101192	1.1995	0.141127	0
6.02737	0.0010016	1.31612	0.147588	0
6.02545	0.00100335	1.1995	0.141127	0
6.02573	0.00101127	0.966264	0.129565	0
6.02742	0.00103332	1.23282	0.144868	0
6.0268	0.00102975	1.33278	0.152009	0
6.02608	0.00105544	1.33278	0.148268	0
6.02553	0.00103851	1.41608	0.152689	0
6.0261	0.00102975	1.24948	0.143848	0
6.02713	0.000982729	1.21616	0.142147	0
6.02563	0.000984804	1.29946	0.144868	0
6.02598	0.00104227	1.3661	0.148268	0
6.02566	0.00101581	1.24948	0.142147	0
6.02418	0.000985907	1.06622	0.133646	0
6.02513	0.000977086	1.1162	0.134326	0
6.02727	0.000998425	1.26614	0.144868	0
6.02708	0.00103001	1.41608	0.152689	0
6.02769	0.00101925	1.49938	0.15507	0
6.02831	0.00105207	1.23282	0.143167	0
6.0277	0.00104973	1.39942	0.153709	0
6.02768	0.00102366	1.14952	0.138407	0
6.02676	0.00105362	1.38276	0.150989	0
6.02658	0.00105343	1.24948	0.143848	0
6.02738	0.00101808	1.26614	0.142827	0
6.02738	0.00106186	1.41608	0.15439	0
6.02865	0.00103345	1.06622	0.133646	0
6.02648	0.00104552	1.33278	0.15575	0
6.02566	0.00100738	1.18284	0.140447	0
6.02573	0.000956849	1.04956	0.132625	0
6.02645	0.00096781	1.04956	0.132625	0
6.02756	0.00102917	1.48272	0.15779	0
6.02778	0.0010269	1.1995	0.139087	0
6.02763	0.00104305	1.4494	0.15779	0
6.0278	0.00103566	1.1995	0.139087	0
6.02688	0.00102087	1.08288	0.134666	0
6.02647	0.00102431	1.41608	0.150989	0
6.0268	0.00104325	1.1162	0.134326	0
6.02684	0.00100744	1.3661	0.152009	0
6.02622	0.00102891	1.38276	0.152689	0
6.02611	0.00101497	1.46606	0.153369	0
6.02849	0.00108774	1.68263	0.169012	0
6.02787	0.00107269	1.39942	0.15541	0
6.02606	0.00103968	1.1995	0.141127	0
6.02518	0.000992004	1.1162	0.134326	0
6.02687	0.00100971	1.49938	0.15677	0
6.02776	0.00100108	1.29946	0.146568	0
6.02799	0.00101503	1.29946	0.144868	0
6.02841	0.000998879	1.29946	0.144868	0
6.02827	0.00102898	1.63265	0.163231	0
6.02867	0.00106977	1.46606	0.15507	0
6.02774	0.0010293	1.48272	0.15609	0
6.02771	0.00102113	1.34944	0.147248	0
6.02799	0.00103073	1.26614	0.146908	0
6.02778	0.00098422	1.41608	0.150989	0
6.02833	0.00103014	1.2828	0.147588	0
6.02838	0.00104714	1.63265	0.161531	0
6.028	0.00106569	1.49938	0.15847	0
6.02803	0.00105369	1.31612	0.147588	0
6.0276	0.00101976	1.39942	0.15711	0
6.02545	0.00103099	1.23282	0.143167	0
6.02617	0.00103267	1.3661	0.153709	0
6.02577	0.00103935	1.1995	0.139087	0
6.0244	0.00100751	1.14952	0.136366	0
6.02633	0.000999658	1.06622	0.131605	0
6.02719	0.00104843	1.54935	0.161191	0
6.02608	0.00103066	1.23282	0.141127	0
6.02398	0.00096794	1.16618	0.141467	0
6.02485	0.000959119	1.04956	0.132625	0
6.02536	0.000980199	1.06622	0.131605	0
6.0248	0.000956654	1.04956	0.132625	0
6.02701	0.00102489	1.61599	0.162551	0
6.02843	0.00102093	1.34944	0.149289	0
6.02673	0.00102476	1.33278	0.146568	0
6.02675	0.001021	1.29946	0.144868	0
6.02689	0.000987269	1.18284	0.138407	0
6.02685	0.000980783	1.0329	0.131605	0
6.0267	0.000985258	1.21616	0.140107	0
6.02755	0.00104616	1.4494	0.15439	0
6.02704	0.000971118	1.16618	0.137386	0
6.02664	0.00102152	1.66597	0.166632	0
6.02696	0.00103248	1.24948	0.143848	0
6.02539	0.0010114	1.3661	0.148268	0
6.02525	0.000992782	1.16618	0.137386	0
6.02632	0.00099836	1.26614	0.144868	0
6.02612	0.00100511	1.33278	0.148268	0
6.02594	0.000993366	1.0329	0.129565	0
6.02639	0.00103293	1.29946	0.146568	0
6.02821	0.00106043	1.4494	0.15609	0
6.02629	0.0010136	1.13286	0.139427	0
6.02551	0.000990317	1.1162	0.134326	0
6.02729	0.00102431	1.09954	0.137726	0
6.02769	0.00101613	1.64931	0.163911	0
6.02673	0.00103099	1.1995	0.139087	0
6.02551	0.000968848	1.09954	0.133646	0
6.02592	0.000965151	1.08288	0.132625	0
6.02708	0.0010079	1.3661	0.150309	0
6.02715	0.000965605	1.16618	0.139427	0
6.02597	0.000985193	1.1162	0.136366	0
6.02777	0.00105881	1.51603	0.15575	0
6.02899	0.00106257	1.31612	0.151329	0
6.0272	0.00104007	1.23282	0.141127	0
6.02688	0.00103572	1.21616	0.142147	0
6.02641	0.00100692	1.21616	0.142147	0
6.0267	0.00104415	1.46606	0.153369	0
6.02738	0.00100647	1.29946	0.148608	0
6.02754	0.00103144	1.34944	0.147248	0
6.02769	0.00102547	1.23282	0.141127	0
6.02554	0.000988631	1.23282	0.141127	0
6.02507	0.00101795	1.34944	0.150989	0
6.0279	0.00103832	1.43274	0.151669	0
6.02723	0.00103702	1.24948	0.142147	0
6.02602	0.00101399	1.1995	0.141127	0
6.02699	0.00106342	1.53269	0.15677	0
6.02723	0.00103066	1.39942	0.152009	0
6.02602	0.001052	1.38276	0.149289	0
6.02667	0.00101717	1.08288	0.134666	0
6.02603	0.000990253	0.949604	0.124464	0
6.02532	0.000990512	1.46606	0.15507	0
6.02684	0.00101308	1.38276	0.150989	0
6.0269	0.00101957	1.09954	0.137726	0
6.02578	0.000947638	1.14952	0.136366	0
6.02633	0.000997452	1.4494	0.15779	0
6.02764	0.00104532	1.38276	0.150989	0
6.02623	0.00104882	1.33278	0.150309	0
6.02533	0.000968005	1.0329	0.129565	0
6.02728	0.00100368	1.31612	0.147588	0
6.02989	0.00104532	1.46606	0.153369	0
6.02821	0.00104895	1.46606	0.15507	0
6.02592	0.000992458	1.1995	0.143167	0
6.02622	0.00100057	1.21616	0.140107	0
6.02688	0.00101542	1.24948	0.143848	0
6.02648	0.00097287	1.2828	0.143848	0
6.02679	0.00102476	1.4494	0.15779	0
6.02699	0.00103248	1.1995	0.141127	0
6.02574	0.00101328	1.18284	0.138407	0
6.02652	0.0010365	1.1995	0.141127	0
6.02607	0.000994793	1.18284	0.138407	0
6.0257	0.000998166	1.34944	0.150989	0
6.02652	0.00100452	1.2828	0.145888	0
6.02619	0.000998879	1.24948	0.145888	0
6.02626	0.000983442	1.18284	0.138407	0
6.02761	0.0010232	1.61599	0.160851	0
6.02887	0.00103157	1.38276	0.149289	0
6.02779	0.00103643	1.41608	0.150989	0
6.02725	0.00106828	1.48272	0.15609	0
6.02808	0.00106102	1.66597	0.167992	0
6.027	0.0010138	1.18284	0.138407	0
6.02594	0.00101717	1.2828	0.143848	0
6.02637	0.000971183	0.966264	0.127524	0
6.02665	0.000991161	1.29946	0.144868	0
6.02907	0.00105505	1.59933	0.159831	0
6.02752	0.00101477	1.08288	0.132625	0
6.02495	0.000978772	1.31612	0.147588	0
6.02744	0.0010256	1.24948	0.145888	0
6.02784	0.0010304	1.49938	0.15507	0
6.02662	0.00104072	1.18284	0.138407	0
6.02628	0.000993755	1.31612	0.147588	0
6.02699	0.00103741	1.23282	0.143167	0
6.02668	0.00101737	1.23282	0.141127	0
6.02581	0.00102327	1.41608	0.152689	0
6.02668	0.00106556	1.48272	0.15609	0
6.02648	0.00105563	1.29946	0.148608	0
6.02623	0.000990901	1.13286	0.135346	0
6.0272	0.00100828	1.51603	0.15779	0
6.02736	0.00105083	1.24948	0.143848	0
6.02586	0.000977604	1.18284	0.138407	0
6.02727	0.00104513	1.33278	0.148268	0
6.02722	0.00100647	1.24948	0.143848	0
6.02599	0.00102431	1.38276	0.15473	0
6.0264	0.00101205	1.24948	0.147928	0
6.02793	0.000999658	1.33278	0.148268	0
6.02828	0.00102612	1.24948	0.143848	0
6.02643	0.00100193	1.09954	0.133646	0
6.02684	0.00102962	1.46606	0.15711	0
6.02692	0.000994598	1.21616	0.140107	0
6.0261	0.000995182	1.14952	0.140447	0
6.02792	0.00104331	1.41608	0.15439	0
6.02705	0.000994144	1.14952	0.136366	0
6.02498	0.000990836	1.31612	0.145548	0
6.02549	0.000994793	1.26614	0.142827	0
6.02669	0.00102593	1.33278	0.152009	0
6.0263	0.00101399	0.966264	0.125484	0
6.02562	0.00101769	1.33278	0.152009	0
6.02461	0.000980069	0.966264	0.125484	0
6.02583	0.00101801	1.23282	0.143167	0
6.02764	0.00105278	1.51603	0.15575	0
6.02685	0.00103462	1.3661	0.152009	0
6.02575	0.00102223	1.16618	0.137386	0
6.02635	0.00102625	1.31612	0.149289	0
6.0269	0.00105505	1.46606	0.153369	0
6.02844	0.0010533	1.56601	0.160171	0
6.02841	0.00102839	1.54935	0.159151	0
6.02674	0.000990512	1.33278	0.148268	0
6.02535	0.0010018	1.23282	0.141127	0
6.02615	0.0010258	1.23282	0.143167	0
6.02653	0.00101438	1.13286	0.137386	0
6.02596	0.00101004	1.16618	0.139427	0
6.02632	0.000988955	1.2828	0.145888	0
6.02851	0.0010531	1.61599	0.164251	0
6.02932	0.00106964	1.34944	0.149289	0
6.02796	0.00103235	1.21616	0.142147	0
6.02659	0.00103948	1.3661	0.150309	0
6.02795	0.00101153	1.34944	0.147248	0
6.02877	0.00101509	1.23282	0.143167	0
6.02653	0.000992263	1.14952	0.138407	0
6.02636	0.000966383	1.24948	0.142147	0
6.02608	0.000960157	1.38276	0.152689	0
6.02525	0.000948741	0.982924	0.126504	0
6.02513	0.000961908	1.14952	0.138407	0
6.02826	0.00103955	1.78259	0.170033	0
6.02701	0.00106588	1.29946	0.148608	0
6.02406	0.000976372	1.14952	0.136366	0
6.02661	0.00104766	1.53269	0.15847	0
6.02585	0.000989799	1.0329	0.133646	0
6.02457	0.000982793	1.34944	0.149289	0
6.02751	0.00102106	1.46606	0.153369	0
6.02779	0.00100913	1.41608	0.15643	0
6.02509	0.00103099	1.16618	0.139427	0
6.02607	0.000987464	1.13286	0.137386	0
6.02738	0.00101775	1.29946	0.144868	0
6.02584	0.00102742	1.34944	0.150989	0
6.02633	0.00103001	1.38276	0.150989	0
6.02609	0.00103689	1.3661	0.148268	0
6.02633	0.00100076	1.09954	0.135686	0
6.0254	0.000966837	1.23282	0.141127	0
6.02791	0.00101964	1.23282	0.141127	0
6.02673	0.00100115	1.2828	0.143848	0
6.02601	0.00098701	1.21616	0.142147	0
6.02848	0.00104052	1.39942	0.149969	0
6.02766	0.00100978	1.48272	0.15439	0
6.02588	0.000978123	1.26614	0.144868	0
6.02823	0.00104623	1.33278	0.146568	0
6.02735	0.00103144	1.1162	0.134326	0
6.02412	0.00098928	1.13286	0.135346	0
6.02536	0.000984026	1.33278	0.150309	0
6.02779	0.00101179	1.2828	0.145888	0
6.02702	0.00106861	1.21616	0.140107	0
6.02651	0.00102645	1.39942	0.149969	0
6.02608	0.00101406	1.08288	0.132625	0
6.02641	0.00103397	1.31612	0.147588	0
6.02732	0.00103987	1.43274	0.15541	0
6.02591	0.00102502	1.09954	0.133646	0
6.02681	0.00100945	1.18284	0.140447	0
6.02926	0.00103566	1.46606	0.15507	0
6.0273	0.001021	1.16618	0.137386	0
6.02678	0.00102294	1.14952	0.136366	0
6.02837	0.00099862	1.26614	0.144868	0
6.02633	0.000983831	1.14952	0.136366	0
6.02685	0.00098928	1.33278	0.146568	0
6.02741	0.000988891	1.26614	0.144868	0
6.02717	0.00100926	1.2828	0.143848	0
6.02774	0.00102372	1.29946	0.144868	0
6.02781	0.00103929	1.33278	0.146568	0
6.02561	0.000973972	0.916285	0.122083	0
6.02598	0.00100387	1.3661	0.148268	0
6.02687	0.000990901	1.21616	0.140107	0
6.02728	0.0010546	1.2828	0.145888	0
6.02688	0.00102833	1.39942	0.149969	0
6.02603	0.00105706	1.39942	0.149969	0
6.02642	0.00102346	1.2828	0.145888	0
6.0267	0.00104422	1.31612	0.145548	0
6.02801	0.00105797	1.3661	0.152009	0
6.02642	0.00102093	1.1162	0.134326	0
6.02455	0.000979421	1.13286	0.137386	0
6.02599	0.000995701	1.13286	0.137386	0
6.02736	0.000995636	1.18284	0.140447	0
6.02656	0.00103682	1.41608	0.150989	0
6.02635	0.00102489	1.33278	0.146568	0
6.02725	0.00105596	1.33278	0.148268	0
6.02692	0.00104772	1.31612	0.151329	0
6.02608	0.00106471	1.4494	0.15779	0
6.02769	0.00106387	1.18284	0.138407	0
6.028	0.000999982	1.46606	0.15711	0
6.02715	0.00102411	1.29946	0.146568	0
6.02741	0.00100472	1.31612	0.151329	0
6.02717	0.00101581	1.1995	0.139087	0
6.02729	0.00101321	1.09954	0.137726	0
6.02793	0.00103086	1.41608	0.152689	0
6.02774	0.00104759	1.38276	0.152689	0
6.02809	0.00107645	1.31612	0.145548	0
6.02719	0.00104059	1.26614	0.146908	0
6.02624	0.00104882	1.29946	0.146568	0
6.02626	0.00101133	1.13286	0.135346	0
6.02564	0.00101827	1.16618	0.139427	0
6.02505	0.00100465	1.2828	0.149629	0
6.02633	0.00105025	1.41608	0.15643	0
6.02583	0.00105849	1.39942	0.152009	0
6.02404	0.00100251	1.21616	0.142147	0
6.02528	0.000977475	1.38276	0.149289	0
6.02659	0.0010269	1.34944	0.15473	0
6.02665	0.00103864	1.26614	0.144868	0
6.02594	0.00102301	1.2828	0.147588	0
6.02806	0.00104461	1.46606	0.15507	0
6.02747	0.00108184	1.2828	0.145888	0
6.02693	0.00105466	1.4494	0.15439	0
6.02645	0.00103974	1.26614	0.146908	0
6.02672	0.00103566	1.31612	0.147588	0
6.02658	0.00100952	1.29946	0.144868	0
6.02637	0.00101438	1.33278	0.148268	0
6.0269	0.00100647	1.4494	0.15439	0
6.02603	0.00102898	1.31612	0.145548	0
6.02745	0.00102067	1.34944	0.147248	0
6.02746	0.00103708	1.3661	0.152009	0
6.02687	0.0010376	1.31612	0.145548	0
6.02599	0.001009	1.1995	0.139087	0
6.02598	0.000986361	1.16618	0.137386	0
6.02654	0.00102936	1.38276	0.150989	0
6.0273	0.00105583	1.58267	0.164251	0
6.02569	0.00102508	1.1162	0.136366	0
6.02505	0.00102859	1.16618	0.139427	0
6.02719	0.00109228	1.66597	0.164932	0
6.02699	0.00101886	1.1995	0.139087	0
6.02457	0.00100867	1.3661	0.152009	0
6.02579	0.00102586	1.33278	0.146568	0
6.02758	0.00106964	1.24948	0.142147	0
6.02669	0.00103579	1.33278	0.146568	0
6.02714	0.00101509	1.23282	0.143167	0
6.02739	0.00101808	1.34944	0.147248	0
6.0266	0.0010125	1.14952	0.136366	0
6.02709	0.00104467	1.23282	0.141127	0
6.02816	0.00104513	1.29946	0.146568	0
6.02623	0.00101931	1.13286	0.135346	0
6.02489	0.000988826	1.08288	0.136706	0
6.02745	0.00103507	1.38276	0.150989	0
6.02677	0.0010088	1.0329	0.129565	0
6.02637	0.00100537	1.59933	0.164932	0
6.02709	0.00104675	1.24948	0.142147	0
6.02572	0.0010256	1.0329	0.129565	0
6.02585	0.00103079	1.16618	0.141467	0
6.0252	0.00094446	1.29946	0.144868	0
6.02519	0.00100569	1.14952	0.138407	0
6.02552	0.00099622	1.06622	0.131605	0
6.02592	0.00103254	1.43274	0.15541	0
6.02629	0.00104986	1.49938	0.160511	0
6.02545	0.00103559	1.1995	0.139087	0
6.02445	0.00101912	1.09954	0.133646	0
6.02434	0.000980912	1.09954	0.133646	0
6.02641	0.00103267	1.43274	0.15541	0
6.02673	0.00101607	1.24948	0.147928	0
6.02735	0.00102787	1.39942	0.159151	0
6.02778	0.00105894	1.51603	0.15575	0
6.02765	0.00104649	1.48272	0.15779	0
6.02785	0.00108554	1.46606	0.15711	0
6.02641	0.00103741	1.1995	0.143167	0
6.02608	0.00101646	1.24948	0.142147	0
6.02725	0.000998231	1.26614	0.142827	0
6.02633	0.00098902	1.1162	0.134326	0
6.0266	0.00101107	1.34944	0.153029	0
6.02871	0.00103403	1.31612	0.147588	0
6.02723	0.00103514	1.33278	0.146568	0
6.02571	0.00100057	1.33278	0.146568	0
6.02605	0.00100264	1.08288	0.136706	0
6.02704	0.00103585	1.2828	0.147588	0
6.02703	0.00103481	1.39942	0.152009	0
6.02531	0.000991939	1.14952	0.138407	0
6.02692	0.000999268	1.2828	0.143848	0
6.02774	0.0010306	1.31612	0.147588	0
6.02579	0.000998425	1.26614	0.146908	0
6.0248	0.000977345	1.39942	0.149969	0
6.02527	0.000982469	1.2828	0.145888	0
6.02552	0.00100031	1.24948	0.143848	0
6.02571	0.00102658	1.39942	0.149969	0
6.02651	0.00104902	1.26614	0.146908	0
6.02693	0.00102943	1.16618	0.137386	0
6.0279	0.00103416	1.39942	0.149969	0
6.02769	0.00103832	1.49938	0.15677	0
6.02732	0.00105077	1.26614	0.142827	0
6.02738	0.0010651	1.26614	0.144868	0
6.02663	0.0010474	1.39942	0.149969	0
6.02727	0.00101782	1.2828	0.145888	0
6.0284	0.00106089	1.4494	0.152689	0
6.02594	0.00101691	1.0329	0.129565	0
6.02561	0.000985193	1.13286	0.135346	0
6.02853	0.00104234	1.46606	0.153369	0
6.0292	0.0010666	1.4494	0.15439	0
6.02787	0.00102463	1.51603	0.15779	0
6.02661	0.00103332	1.33278	0.146568	0
6.02598	0.00100297	1.1995	0.139087	0
6.02649	0.00103468	1.26614	0.142827	0
6.0259	0.00098675	1.04956	0.130585	0
6.02559	0.00101425	1.29946	0.148608	0
6.02699	0.00105116	1.26614	0.146908	0
6.02679	0.00104577	1.18284	0.140447	0
6.02584	0.00104234	1.16618	0.139427	0
6.0254	0.0010197	1.46606	0.153369	0
6.02709	0.00105044	1.29946	0.146568	0
6.02639	0.000987074	1.01624	0.128545	0
6.02417	0.00101185	1.26614	0.146908	0
6.02522	0.000983442	1.24948	0.143848	0
6.02717	0.00102768	1.3661	0.150309	0
6.02633	0.000995442	1.29946	0.144868	0
6.02533	0.000966124	1.1995	0.139087	0
6.02675	0.000994015	1.09954	0.137726	0
6.027	0.00103235	1.2828	0.143848	0
6.02644	0.000984804	1.21616	0.142147	0
6.02608	0.00102573	1.49938	0.160511	0
6.02656	0.00105589	1.2828	0.145888	0
6.02755	0.00103047	1.4494	0.15439	0
6.0282	0.00104876	1.43274	0.15711	0
6.02794	0.00103702	1.1995	0.139087	0
6.02761	0.00104552	1.2828	0.145888	0
6.02872	0.000989799	1.39942	0.149969	0
6.02923	0.00104616	1.48272	0.15779	0
6.02838	0.00102139	1.56601	0.160171	0
6.0269	0.000994209	1.23282	0.141127	0
6.02695	0.00100465	1.4494	0.152689	0
6.02669	0.00102872	1.31612	0.145548	0
6.02646	0.00101957	1.31612	0.145548	0
6.02605	0.00100063	1.04956	0.132625	0
6.02796	0.00103903	1.39942	0.149969	0
6.02861	0.00102962	1.54935	0.161191	0
6.02618	0.00102975	1.2828	0.143848	0
6.0243	0.00103442	1.18284	0.138407	0
6.02505	0.000984156	1.06622	0.133646	0
6.02517	0.000942968	1.09954	0.133646	0
6.02608	0.000987399	1.29946	0.144868	0
6.02721	0.00103423	1.18284	0.142147	0
6.02634	0.00100498	1.18284	0.142147	0
6.02528	0.000966772	1.1162	0.134326	0
6.02733	0.00103047	1.51603	0.15779	0
6.02776	0.00102586	1.2828	0.145888	0
6.02782	0.00105148	1.48272	0.15609	0
6.02853	0.00101328	1.2828	0.143848	0
6.02797	0.000983118	1.41608	0.150989	0
6.0265	0.00100841	1.13286	0.135346	0
6.02607	0.00100355	1.18284	0.140447	0
6.02576	0.00102748	1.24948	0.143848	0
6.02703	0.000988696	1.18284	0.140447	0
6.02729	0.00101989	1.48272	0.15439	0
6.0281	0.00103994	1.3661	0.148268	0
6.02755	0.00103637	1.46606	0.15711	0
6.02498	0.000995052	1.08288	0.134666	0
6.02446	0.000994534	1.26614	0.142827	0
6.02785	0.00100971	1.2828	0.143848	0
6.0264	0.00104882	1.43274	0.153709	0
6.02569	0.00105349	1.23282	0.141127	0
6.02631	0.00102969	1.31612	0.149289	0
6.02649	0.00105375	1.26614	0.142827	0
6.02586	0.00103449	1.16618	0.141467	0
6.02652	0.00103773	1.48272	0.15439	0
6.02732	0.00101633	1.23282	0.141127	0
6.02629	0.000981821	1.23282	0.141127	0
6.02624	0.000979226	1.33278	0.150309	0
6.02659	0.00101412	1.08288	0.132625	0
6.02693	0.00100822	1.1995	0.141127	0
6.02772	0.001016	1.39942	0.152009	0
6.02761	0.00102469	1.31612	0.145548	0
6.02781	0.000995506	1.2828	0.147588	0
6.0274	0.00101685	1.34944	0.147248	0
6.02667	0.00100199	1.34944	0.147248	0
6.02621	0.00101574	1.23282	0.146908	0
6.02499	0.000972415	1.06622	0.131605	0
6.02545	0.000980199	1.29946	0.144868	0
6.02692	0.00102268	1.31612	0.145548	0
6.02715	0.00101471	1.18284	0.142147	0
6.02619	0.000982339	1.23282	0.143167	0
6.02547	0.00098928	1.04956	0.132625	0
6.02653	0.00102826	1.29946	0.144868	0
6.02709	0.000977994	1.21616	0.140107	0
6.02507	0.000985972	1.13286	0.135346	0
6.02599	0.00104286	1.33278	0.146568	0
6.0262	0.00102236	1.04956	0.130585	0
6.02672	0.00101983	1.38276	0.149289	0
6.02691	0.00101899	1.16618	0.137386	0
6.02536	0.000994858	1.23282	0.141127	0
6.02747	0.00105953	1.39942	0.149969	0
6.02728	0.00103222	1.16618	0.139427	0
6.02687	0.00100913	1.31612	0.145548	0
6.0281	0.00107036	1.38276	0.149289	0
6.027	0.000983442	0.999584	0.127524	0
6.02574	0.000978383	1.16618	0.137386	0
6.0281	0.00103436	1.69929	0.167992	0
6.02675	0.000994598	0.999584	0.129565	0
6.02536	0.00101542	1.29946	0.146568	0
